params,run_id,macro_acc,net_weighted_accuracy,avg_prod,stopped_early,stop_reason,videos_evaluated,total_videos,video_details
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_3256,0.40069890292832006,0.4099001497194534,205.21171091560078,True,Net running avg (41.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.4485410144020038, 'prod': 409.67362358332815, 'len': 83027}, {'video': 'Day_3', 'acc': 0.40103444792403276, 'prod': 63.255378085250065, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3525212464589235, 'prod': 142.70613107822408, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_3260,0.40069890292832006,0.4099001497194534,205.21171091560078,True,Net running avg (41.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.4485410144020038, 'prod': 409.67362358332815, 'len': 83027}, {'video': 'Day_3', 'acc': 0.40103444792403276, 'prod': 63.255378085250065, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3525212464589235, 'prod': 142.70613107822408, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 24, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_8858,0.3972306241909879,0.4099000685578452,92.36035752808016,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.42702567313713213, 'prod': 186.93693693693697, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4079523184160016, 'prod': 22.071188340807176, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35671388101983004, 'prod': 68.07294730649635, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_8642,0.4022270711603897,0.4097727417852754,131.09140473027344,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.46520976831559174, 'prod': 264.90375630723224, 'len': 83027}, {'video': 'Day_3', 'acc': 0.395749065562178, 'prod': 37.185047549241595, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3457223796033994, 'prod': 91.18541033434651, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.6, 'idle_window': 20, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_5238,0.40011415856015686,0.4097085222881469,94.734915219109,True,Net running avg (41.0%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.4254852849092048, 'prod': 187.1291292226704, 'len': 83027}, {'video': 'Day_3', 'acc': 0.40743509445398524, 'prod': 29.0083895439003, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.36742209631728046, 'prod': 68.0672268907563, 'len': 17670}]"
"{'min_activity_duration_s': 2.0, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_10678,0.3925500334233158,0.4096568428407742,84.97527912398374,True,Net running avg (41.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4421164683782091, 'prod': 179.25540064348095, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 18.919133550397298, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3311614730878187, 'prod': 56.75130317807297, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_8864,0.39396092956179074,0.40957075601591664,138.0789475971683,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44051346274264247, 'prod': 278.07568561360506, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 34.05173621815532, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33699716713881017, 'prod': 102.10942095974451, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_8868,0.39396092956179074,0.40957075601591664,138.0789475971683,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44051346274264247, 'prod': 278.07568561360506, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 34.05173621815532, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33699716713881017, 'prod': 102.10942095974451, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_8872,0.39396092956179074,0.40957075601591664,138.0789475971683,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44051346274264247, 'prod': 278.07568561360506, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 34.05173621815532, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33699716713881017, 'prod': 102.10942095974451, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_8876,0.39396092956179074,0.40957075601591664,138.0789475971683,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44051346274264247, 'prod': 278.07568561360506, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 34.05173621815532, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33699716713881017, 'prod': 102.10942095974451, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_8880,0.39396092956179074,0.40957075601591664,138.0789475971683,True,Net running avg (41.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44051346274264247, 'prod': 278.07568561360506, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4043721588039196, 'prod': 34.05173621815532, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33699716713881017, 'prod': 102.10942095974451, 'len': 17670}]"
"{'min_activity_duration_s': 2.0, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_10674,0.39348219378390653,0.40946469324826124,87.01407907441056,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4478396994364433, 'prod': 183.85169296767276, 'len': 83027}, {'video': 'Day_3', 'acc': 0.40223860996060207, 'prod': 20.180409120423786, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3303682719546742, 'prod': 57.01013513513513, 'len': 17670}]"
"{'min_activity_duration_s': 2.0, 'dist_threshold': 0.6, 'idle_window': 30, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_10662,0.39574158901679896,0.4090851650850764,94.33804356365147,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4515591734502192, 'prod': 204.5350084265359, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4000848570562683, 'prod': 21.440082210337014, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33558073654390935, 'prod': 57.039040054081454, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.5, 'idle_window': 24, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_12270,0.39602953748320396,0.4089726230582071,87.41656779138371,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4632310582341891, 'prod': 184.58306237807014, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3965289423174058, 'prod': 20.810171993385588, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.328328611898017, 'prod': 56.85646900269542, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.5, 'idle_window': 24, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_12262,0.39611392323407163,0.4089492789638082,89.9212157632471,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.46160300563556667, 'prod': 191.46699592871923, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3969370643499343, 'prod': 21.440182358326638, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.32980169971671386, 'prod': 56.85646900269542, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.6, 'idle_window': 36, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_16090,0.39455084819702496,0.4089251867133181,70.79711996222677,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4475516593613024, 'prod': 145.91197060144, 'len': 83027}, {'video': 'Day_3', 'acc': 0.40125669259521163, 'prod': 9.469254150105213, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3348441926345609, 'prod': 57.010135135135144, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.6, 'idle_window': 36, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_16086,0.39452317793622976,0.40885712535648555,71.00515644999977,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4489167188478397, 'prod': 145.91197060144, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4007717951308213, 'prod': 10.093363613424172, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3338810198300283, 'prod': 57.010135135135144, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.5, 'idle_window': 30, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_19486,0.3970199660196889,0.4087624485707575,59.38595311491705,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.46505948653725737, 'prod': 123.8924763478, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39546216789574706, 'prod': 8.829960195100071, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3305382436260623, 'prod': 45.43542280185107, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.5, 'idle_window': 24, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_12274,0.3950303033429517,0.40871185537417937,84.2912996933177,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4607764558547276, 'prod': 175.83702095683392, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39706232952823517, 'prod': 20.180409120423786, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3272521246458924, 'prod': 56.85646900269542, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.5, 'idle_window': 30, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_19482,0.3968376251070073,0.40857475273385435,58.637119389051804,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.46463368816531, 'prod': 121.64597517020425, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39534094352964944, 'prod': 8.829960195100071, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3305382436260623, 'prod': 45.43542280185107, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.5, 'idle_window': 30, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_19494,0.39600865830249193,0.4085568518248122,56.90926027436231,True,Net running avg (40.9%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4623544145272386, 'prod': 117.0858629661752, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3961531467825033, 'prod': 8.206495055060673, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3295184135977337, 'prod': 45.43542280185107, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.5, 'idle_window': 30, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_19490,0.39682658636842416,0.4084616052331096,58.418321110773114,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4635566687539136, 'prod': 121.6135059388763, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39547833114456005, 'prod': 8.20603459159197, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3314447592067989, 'prod': 45.43542280185107, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.6, 'idle_window': 36, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_16082,0.39441159154552224,0.408441908460853,71.42592552077156,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4490544771446462, 'prod': 145.91197060144, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4001293059905041, 'prod': 11.35567082573952, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3340509915014164, 'prod': 57.010135135135144, 'len': 17670}]"
"{'min_activity_duration_s': 1.2, 'dist_threshold': 0.6, 'idle_window': 24, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_7042,0.3969185167747977,0.40843879399003713,135.24036418582523,True,Net running avg (40.8%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.44581089542892927, 'prod': 270.2702702702703, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4004687342155773, 'prod': 32.86723566106553, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3444759206798867, 'prod': 102.5835866261398, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.4, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19264,0.3965573362409817,0.40840120768966287,70.9451213529868,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.47941139636819036, 'prod': 130.4306508069753, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3909404990403071, 'prod': 13.882591604070356, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3193201133144476, 'prod': 68.52212164791472, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.4, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19268,0.3965573362409817,0.40840120768966287,70.9451213529868,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.47941139636819036, 'prod': 130.4306508069753, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3909404990403071, 'prod': 13.882591604070356, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3193201133144476, 'prod': 68.52212164791472, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.4, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19272,0.3965573362409817,0.40840120768966287,70.9451213529868,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.47941139636819036, 'prod': 130.4306508069753, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3909404990403071, 'prod': 13.882591604070356, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3193201133144476, 'prod': 68.52212164791472, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.4, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19276,0.3965573362409817,0.40840120768966287,70.9451213529868,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.47941139636819036, 'prod': 130.4306508069753, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3909404990403071, 'prod': 13.882591604070356, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3193201133144476, 'prod': 68.52212164791472, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.4, 'idle_window': 20, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19280,0.3965573362409817,0.40840120768966287,70.9451213529868,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.47941139636819036, 'prod': 130.4306508069753, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3909404990403071, 'prod': 13.882591604070356, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3193201133144476, 'prod': 68.52212164791472, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_5044,0.3987897098750374,0.4082789459371011,187.3791769524156,True,Net running avg (40.8%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.44683782091421415, 'prod': 372.03901532745004, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39950298009899987, 'prod': 53.952620916804094, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35002832861189803, 'prod': 136.1458946129927, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_5048,0.3987897098750374,0.4082789459371011,187.3791769524156,True,Net running avg (40.8%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.44683782091421415, 'prod': 372.03901532745004, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39950298009899987, 'prod': 53.952620916804094, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35002832861189803, 'prod': 136.1458946129927, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_5052,0.3987897098750374,0.4082789459371011,187.3791769524156,True,Net running avg (40.8%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.44683782091421415, 'prod': 372.03901532745004, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39950298009899987, 'prod': 53.952620916804094, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35002832861189803, 'prod': 136.1458946129927, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_5056,0.3987897098750374,0.4082789459371011,187.3791769524156,True,Net running avg (40.8%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.44683782091421415, 'prod': 372.03901532745004, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39950298009899987, 'prod': 53.952620916804094, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35002832861189803, 'prod': 136.1458946129927, 'len': 17670}]"
"{'min_activity_duration_s': 1.0, 'dist_threshold': 0.5, 'idle_window': 20, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_5060,0.3987897098750374,0.4082789459371011,187.3791769524156,True,Net running avg (40.8%) fell below Top-15 threshold (85.3%),3,11,"[{'video': 'Day_2', 'acc': 0.44683782091421415, 'prod': 372.03901532745004, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39950298009899987, 'prod': 53.952620916804094, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.35002832861189803, 'prod': 136.1458946129927, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.5, 'idle_window': 24, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_12278,0.39432242160329833,0.40817196742157763,82.31203944521336,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4525485284909205, 'prod': 171.19401988920777, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3987473482169916, 'prod': 18.919133550397298, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.331671388101983, 'prod': 56.82296489603502, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.6, 'idle_window': 36, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_16094,0.39238912641621154,0.40766652843609286,70.0488239266724,True,Net running avg (40.8%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4418033813400125, 'prod': 143.66717105372555, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4014829780785938, 'prod': 9.469165591156502, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3338810198300283, 'prod': 57.010135135135144, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.6, 'idle_window': 24, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_8854,0.3937268960554036,0.4075311635708615,104.54645919408772,True,Net running avg (40.8%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.4284157795867251, 'prod': 209.62732919254657, 'len': 83027}, {'video': 'Day_3', 'acc': 0.4047762400242449, 'prod': 24.59360986547085, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.3479886685552408, 'prod': 79.41843852424573, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.5, 'idle_window': 30, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_19498,0.3943249310492618,0.4074759625779482,55.39643709668194,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4578334376956794, 'prod': 112.54689453939142, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39618951409233255, 'prod': 8.206993948803323, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.32895184135977334, 'prod': 45.43542280185107, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.6, 'idle_window': 40, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19704,0.39365033621461826,0.4074411738741622,61.82108920412588,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.44607388854101443, 'prod': 119.72891566265059, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39963632690170725, 'prod': 8.834748139560974, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33524079320113315, 'prod': 56.89960381016606, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.6, 'idle_window': 40, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19708,0.39365033621461826,0.4074411738741622,61.82108920412588,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.44607388854101443, 'prod': 119.72891566265059, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39963632690170725, 'prod': 8.834748139560974, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33524079320113315, 'prod': 56.89960381016606, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.6, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19712,0.39365033621461826,0.4074411738741622,61.82108920412588,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.44607388854101443, 'prod': 119.72891566265059, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39963632690170725, 'prod': 8.834748139560974, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33524079320113315, 'prod': 56.89960381016606, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.6, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19716,0.39365033621461826,0.4074411738741622,61.82108920412588,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.44607388854101443, 'prod': 119.72891566265059, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39963632690170725, 'prod': 8.834748139560974, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33524079320113315, 'prod': 56.89960381016606, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.6, 'idle_window': 40, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_19720,0.39365033621461826,0.4074411738741622,61.82108920412588,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.44607388854101443, 'prod': 119.72891566265059, 'len': 83027}, {'video': 'Day_3', 'acc': 0.39963632690170725, 'prod': 8.834748139560974, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.33524079320113315, 'prod': 56.89960381016606, 'len': 17670}]"
"{'min_activity_duration_s': 4.0, 'dist_threshold': 0.6, 'idle_window': 36, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_17890,0.3920582441597662,0.40743608675512066,64.25623201450902,True,Net running avg (40.7%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.4499812147777082, 'prod': 125.69623410092274, 'len': 83027}, {'video': 'Day_3', 'acc': 0.3988847358319022, 'prod': 10.100821159349806, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.32730878186968837, 'prod': 56.97164078325455, 'len': 17670}]"
